Date;Filière;Valeur (GW);Nature
2021/11/02;"Consommation brute";60,350758333333;Données Consolidées
2021/11/03;"Consommation brute";60,500104166667;Données Consolidées
2021/11/04;"Consommation brute";57,06603125;Données Consolidées
2021/11/05;"Consommation brute";53,96569375;Données Consolidées
2021/11/06;"Consommation brute";60,079008333333;Données Consolidées
2021/11/07;"Consommation brute";62,40071875;Données Consolidées
2021/11/08;"Consommation brute";63,810395833333;Données Consolidées
2021/11/09;"Consommation brute";;Données Consolidées
2021/11/10;"Consommation brute";59,54079375;Données Consolidées
2021/11/11;"Consommation brute";57,272285416667;Données Consolidées
2021/11/12;"Consommation brute";51,525839583333;Données Consolidées
2021/11/13;"Consommation brute";60,689675;Données Consolidées
2021/11/14;"Consommation brute";62,750397916667;Données Consolidées
2021/11/15;"Consommation brute";62,637410416667;Données Consolidées
2021/11/16;"Consommation brute";62,975633333333;Données Consolidées
2021/11/17;"Consommation brute";62,635360416667;Données Consolidées
2021/11/18;"Consommation brute";58,400770833333;Données Consolidées
2021/11/19;"Consommation brute";57,404504166667;Données Consolidées
2021/11/20;"Consommation brute";65,766547916667;Données Consolidées
2021/11/21;"Consommation brute";68,14665625;Données Consolidées
2021/11/22;"Consommation brute";68,761295833333;Données Consolidées
2021/11/23;"Consommation brute";69,42800625;Données Consolidées
2021/11/24;"Consommation brute";69,712795833333;Données Consolidées
2021/11/25;"Consommation brute";65,460045833333;Données Consolidées
2021/11/26;"Consommation brute";65,397110416667;Données Consolidées
2021/11/27;"Consommation brute";73,997972916667;Données Consolidées
2021/11/28;"Consommation brute";74,812133333333;Données Consolidées
2021/11/29;"Consommation brute";70,28993125;Données Consolidées
2021/11/30;"Consommation brute";71,8911;Données Consolidées
2021/12/01;"Consommation brute";73,784158333333;Données Consolidées
2021/12/02;"Consommation brute";63,2607875;Données Consolidées
2021/12/03;"Consommation brute";63,76981875;Données Consolidées
2021/12/04;"Consommation brute";70,763525;Données Consolidées
2021/12/05;"Consommation brute";71,681902083333;Données Consolidées
2021/12/06;"Consommation brute";71,8008625;Données Consolidées
2021/12/07;"Consommation brute";73,565139583333;Données Consolidées
2021/12/08;"Consommation brute";72,376310416667;Données Consolidées
2021/12/09;"Consommation brute";66,701225;Données Consolidées
2021/12/10;"Consommation brute";62,253254166667;Données Consolidées
2021/12/11;"Consommation brute";67,996664583333;Données Consolidées
2021/12/12;"Consommation brute";70,407825;Données Consolidées
2021/12/13;"Consommation brute";70,443547916667;Données Consolidées
2021/12/14;"Consommation brute";70,10289375;Données Consolidées
2021/12/15;"Consommation brute";69,869775;Données Consolidées
2021/12/16;"Consommation brute";65,4009;Données Consolidées
2021/12/17;"Consommation brute";64,867741666667;Données Consolidées
2021/12/18;"Consommation brute";67,996664583333;Données Consolidées
2021/12/19;"Consommation brute";70,407825;Données Consolidées
2021/12/20;"Consommation brute";70,443547916667;Données Consolidées
2021/12/21;"Consommation brute";70,10289375;Données Consolidées
2021/12/22;"Consommation brute";69,869775;Données Consolidées
2021/12/23;"Consommation brute";65,4009;Données Consolidées
2021/12/24;"Consommation brute";64,867741666667;Données Consolidées
2021/12/25;"Consommation brute";53,942941666667;Données Consolidées
2021/12/26;"Consommation brute";75,3803375;Données Consolidées
2021/12/27;"Consommation brute";77,42758125;Données Consolidées
2021/12/28;"Consommation brute";71,537479166667;Données Consolidées
2021/12/29;"Consommation brute";61,646533333333;Données Consolidées
2021/12/30;"Consommation brute";;Données Consolidées
2021/12/31;"Consommation brute";54,09145625;Données Consolidées
2022/01/01;"Consommation brute";59,436439583333;Données Consolidées
2022/01/02;"Consommation brute";72,01594375;Données Consolidées
2022/01/03;"Consommation brute";73,4868;Données Consolidées
2022/01/04;"Consommation brute";75,217225;Données Consolidées
2022/01/05;"Consommation brute";75,26121875;Données Consolidées
2022/01/06;"Consommation brute";74,55020625;Données Consolidées
2022/01/07;"Consommation brute";69,305822916667;Données Consolidées
2022/01/08;"Consommation brute";67,222066666667;Données Consolidées
2022/01/09;"Consommation brute";73,511347916667;Données Consolidées
2022/01/10;"Consommation brute";74,524502083333;Données Consolidées
2022/01/11;"Consommation brute";74,941427083333;Données Consolidées
2022/01/12;"Consommation brute";75,412447916667;Données Consolidées
2022/01/13;"Consommation brute";75,05579375;Données Consolidées
2022/01/14;"Consommation brute";69,113139583333;Données Consolidées
2022/01/15;"Consommation brute";66,24889375;Données Consolidées
2022/01/16;"Consommation brute";73,00481875;Données Consolidées
2022/01/17;"Consommation brute";74,01008125;Données Consolidées
2022/01/18;"Consommation brute";73,621958333333;Données Consolidées
2022/01/19;"Consommation brute";73,445539583333;Données Consolidées
2022/01/20;"Consommation brute";73,76753125;Données Consolidées
2022/01/21;"Consommation brute";67,6929375;Données Consolidées
2022/01/22;"Consommation brute";64,847545833333;Données Consolidées
2022/01/23;"Consommation brute";72,064266666667;Données Consolidées
2022/01/24;"Consommation brute";73,020327083333;Données Consolidées
2022/01/25;"Consommation brute";73,002954166667;Données Consolidées
2022/01/26;"Consommation brute";72,602672916667;Données Consolidées
2022/01/27;"Consommation brute";71,56318125;Données Consolidées
2022/01/28;"Consommation brute";66,313122916667;Données Consolidées
2022/01/29;"Consommation brute";63,23901875;Données Consolidées
2022/01/30;"Consommation brute";71,297564583333;Données Consolidées
2022/01/31;"Consommation brute";72,7582;Données Consolidées
2022/02/01;"Consommation brute";71,241633333333;Données Consolidées
2022/02/02;"Consommation brute";70,926297916667;Données Consolidées
2022/02/03;"Consommation brute";70,124560416667;Données Consolidées
2022/02/04;"Consommation brute";64,989552083333;Données Consolidées
2022/02/05;"Consommation brute";64,154470833333;Données Consolidées
2022/02/06;"Consommation brute";69,75404375;Données Consolidées
2022/02/07;"Consommation brute";70,17296875;Données Consolidées
2022/02/08;"Consommation brute";69,98775;Données Consolidées
2022/02/09;"Consommation brute";69,54585;Données Consolidées
2022/02/10;"Consommation brute";68,786414583333;Données Consolidées
2022/02/11;"Consommation brute";64,118014583333;Données Consolidées
2022/02/12;"Consommation brute";61,910927083333;Données Consolidées
2022/02/13;"Consommation brute";67,926183333333;Données Consolidées
2022/02/14;"Consommation brute";69,33805625;Données Consolidées
2022/02/15;"Consommation brute";70,589039583333;Données Consolidées
2022/02/16;"Consommation brute";69,767966666667;Données Consolidées
2022/02/17;"Consommation brute";68,5925;Données Consolidées
2022/02/18;"Consommation brute";63,594247916667;Données Consolidées
2022/02/19;"Consommation brute";61,892479166667;Données Consolidées
2022/02/20;"Consommation brute";69,206339583333;Données Consolidées
2022/02/21;"Consommation brute";69,30075625;Données Consolidées
2022/02/22;"Consommation brute";67,96060625;Données Consolidées
2022/02/23;"Consommation brute";68,03476875;Données Consolidées
2022/02/24;"Consommation brute";67,317375;Données Consolidées
2022/02/25;"Consommation brute";62,065104166667;Données Consolidées
2022/02/26;"Consommation brute";59,684254166667;Données Consolidées
2022/02/27;"Consommation brute";65,57235;Données Consolidées
2022/02/28;"Consommation brute";65,943291666667;Données Consolidées
2022/03/01;"Consommation brute";65,585985416667;Données Consolidées
2022/03/02;"Consommation brute";64,962114583333;Données Consolidées
2022/03/03;"Consommation brute";64,375383333333;Données Consolidées
2022/03/04;"Consommation brute";59,534629166667;Données Consolidées
2022/03/05;"Consommation brute";57,435814583333;Données Consolidées
2022/03/06;"Consommation brute";64,328625;Données Consolidées
2022/03/07;"Consommation brute";64,876902083333;Données Consolidées
2022/03/08;"Consommation brute";64,022302083333;Données Consolidées
2022/03/09;"Consommation brute";63,54171875;Données Consolidées
2022/03/10;"Consommation brute";63,277772916667;Données Consolidées
2022/03/11;"Consommation brute";58,02225;Données Consolidées
2022/03/12;"Consommation brute";56,340422916667;Données Consolidées
2022/03/13;"Consommation brute";62,1040125;Données Consolidées
2022/03/14;"Consommation brute";63,406204166667;Données Consolidées
2022/03/15;"Consommation brute";62,8171625;Données Consolidées
2022/03/16;"Consommation brute";62,662902083333;Données Consolidées
2022/03/17;"Consommation brute";62,75620625;Données Consolidées
2022/03/18;"Consommation brute";57,80946875;Données Consolidées
2022/03/19;"Consommation brute";54,755720833333;Données Consolidées
2022/03/20;"Consommation brute";60,582885416667;Données Consolidées
2022/03/21;"Consommation brute";61,389416666667;Données Consolidées
2022/03/22;"Consommation brute";61,218866666667;Données Consolidées
2022/03/23;"Consommation brute";60,620547916667;Données Consolidées
2022/03/24;"Consommation brute";59,5173625;Données Consolidées
2022/03/25;"Consommation brute";54,461477083333;Données Consolidées
2022/03/26;"Consommation brute";52,458537777778;Données Consolidées
2022/03/27;"Consommation brute";57,981324419729;Données Consolidées
2022/03/28;"Consommation brute";58,801680363475;Données Consolidées
2022/03/29;"Consommation brute";58,220339583333;Données Consolidées
2022/03/30;"Consommation brute";58,0739125;Données Consolidées
2022/03/31;"Consommation brute";58,938304166667;Données Consolidées
2022/04/01;"Consommation brute";53,757689583333;Données Consolidées
2022/04/02;"Consommation brute";50,695133333333;Données Consolidées
2022/04/03;"Consommation brute";55,980941666667;Données Consolidées
2022/04/04;"Consommation brute";56,625089583333;Données Consolidées
2022/04/05;"Consommation brute";56,5945125;Données Consolidées
2022/04/06;"Consommation brute";57,821770833333;Données Consolidées
2022/04/07;"Consommation brute";57,202252083333;Données Consolidées
2022/04/08;"Consommation brute";50,576714583333;Données Consolidées
2022/04/09;"Consommation brute";47,316366666667;Données Consolidées
2022/04/10;"Consommation brute";44,222245833333;Données Consolidées
2022/04/11;"Consommation brute";54,33070625;Données Consolidées
2022/04/12;"Consommation brute";54,22336875;Données Consolidées
2022/04/13;"Consommation brute";53,60715;Données Consolidées
2022/04/14;"Consommation brute";52,001454166667;Données Consolidées
2022/04/15;"Consommation brute";47,1058875;Données Consolidées
2022/04/16;"Consommation brute";44,256639583333;Données Consolidées
2022/04/17;"Consommation brute";;Données Consolidées
2022/04/18;"Consommation brute";49,373954166667;Données Consolidées
2022/04/19;"Consommation brute";50,277675;Données Consolidées
2022/04/20;"Consommation brute";50,690760416667;Données Consolidées
2022/04/21;"Consommation brute";49,7208;Données Consolidées
2022/04/22;"Consommation brute";45,362527083333;Données Consolidées
2022/04/23;"Consommation brute";43,17221875;Données Consolidées
2022/04/24;"Consommation brute";48,629083333333;Données Consolidées
2022/04/25;"Consommation brute";48,877052083333;Données Consolidées
2022/04/26;"Consommation brute";48,633510416667;Données Consolidées
2022/04/27;"Consommation brute";48,821554166667;Données Consolidées
2022/04/28;"Consommation brute";48,292372916667;Données Consolidées
